Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
6120	-570.2329	-599.734	29.50111	0.403776	0.0860573	0.0415484	0.0534599	0.0883023	0.0703373	0.161808	0.102248	0.151628	0.154652	0.0604676	0.0146196	0.0199507	0.0374721	0.0212898	0.0104773	0.0182011	0.01109	0.191102	0.279929	0.00171773	0.0401784	0.0122962	0.107059	0.0862532	0.0121383	0.0588884	0.064739	0.0392966	0.8689541	1.131046	0.261454	0.519831	0.815369	1.22644	1.9237	3.82476	0.9699943	1.301618	0.168171	0.0358425	0.0173048	0.0222658	0.0367776	0.0292952	0.0673925	0.0425858	0.0631523	0.0644119	0.0251845	0.00608899	0.00830939	0.015607	0.0088671	0.00436374	0.0075807	0.00461895	0.0795934	0.116589	0.000715426	0.0167342	0.00512132	0.0445897	0.0359241	0.00505555	0.0245268	0.0269635	0.0163669	0.712806	0.287194	0.7128064	2.400983
6156	-573.0722	-601.48	28.40788	0.587606	0.0661991	0.0204896	0.0453623	0.0997051	0.136793	0.200245	0.103619	0.192765	0.125401	0.0612648	0.0135416	0.0417118	0.0511495	0.0217226	0.018113	0.0775811	0.0503921	0.00803465	0.0430893	0.0770986	0.0103775	0.000489882	0.0555551	0.0573273	0.0338156	0.549216	0.226038	0.204795	0.9813822	1.018618	0.243337	0.50194	0.806508	1.23991	1.99227	4.10953	1.02192	1.037942	0.184811	0.0208206	0.00644428	0.0142671	0.0313588	0.0430234	0.0629801	0.0325896	0.0606274	0.0394405	0.0192687	0.00425903	0.013119	0.0160873	0.00683208	0.00569681	0.0244004	0.0158491	0.00252702	0.0135522	0.0242487	0.00326389	0.000154075	0.0174729	0.0180303	0.0106355	0.172737	0.0710924	0.0644112	0.48689	0.51311	0.4868895	3.179499
6192	-574.3434	-603.3197	28.97632	0.504485	0.14315	0.0293071	0.0340707	0.198337	0.119754	0.252555	0.174483	0.0423386	0.138019	0.046459	0.00692862	0.0267318	0.075198	0.0142519	0.00216378	0.0519814	0.0285096	0.0521224	0.0825856	0.02746	0.00976183	0.0113367	0.00988257	0.0858206	0.00113932	0.306331	0.119023	0.0546008	1.065702	0.9342979	0.125773	0.363803	0.729455	1.37089	2.74874	7.95084	1.499122	0.8766971	0.190459	0.0540436	0.0110643	0.0128627	0.0748785	0.045211	0.0953474	0.0658729	0.0159841	0.0521064	0.0175397	0.00261577	0.0100921	0.0283896	0.00538053	0.000816895	0.0196246	0.0107633	0.0196778	0.0311786	0.010367	0.0036854	0.00427996	0.00373098	0.0323999	0.00043013	0.11565	0.044935	0.0206135	0.526964	0.473036	0.5269636	2.648789
6228	-570.8192	-599.8612	29.04208	0.480907	0.113457	0.0167997	0.024365	0.0802236	0.0293723	0.0958388	0.174248	0.0531183	0.159315	0.0666472	0.0130173	0.0349582	0.0277981	0.0360854	0.0116844	0.0880366	0.0318859	0.0307661	0.0344375	0.0770444	0.00256485	0.0273793	0.0120378	0.21915	0.111614	0.203405	0.0667807	0.000823775	0.7295474	1.270453	0.182508	0.436239	0.771971	1.29539	2.29232	5.47922	1.229914	1.741426	0.206952	0.0488248	0.00722954	0.0104852	0.0345232	0.01264	0.0412429	0.0749854	0.0228588	0.0685589	0.0286808	0.00560182	0.0150438	0.0119626	0.0155289	0.00502824	0.0378854	0.0137217	0.0132398	0.0148197	0.033155	0.00110375	0.0117823	0.00518031	0.0943082	0.0480318	0.0875326	0.0287382	0.000354501	0.672697	0.327303	0.6726967	2.323761
6264	-572.8382	-601.3748	28.53653	0.44141	0.0872648	0.0085166	0.0481436	0.165102	0.110075	0.101147	0.0759424	0.178163	0.271562	0.137945	0.0340523	0.0821617	0.0637508	0.050468	0.0184963	0.141589	0.079802	0.0334534	0.050399	0.0789347	0.00494904	0.0215297	0.0106847	0.145057	0.0770565	0.304847	0.1499	0.0118657	0.8691128	1.130887	0.255792	0.51431	0.812657	1.23053	1.94435	3.90943	0.9858267	1.301197	0.147912	0.0292416	0.00285383	0.0161325	0.0553241	0.0368851	0.0338933	0.0254476	0.0597007	0.0909979	0.046224	0.0114106	0.0275316	0.0213623	0.0169114	0.00619795	0.047445	0.0267409	0.0112099	0.0168882	0.0264503	0.00165838	0.0072144	0.00358036	0.0486073	0.0258209	0.102151	0.0502302	0.0039761	0.570287	0.429713	0.5702871	2.984267
6300	-570.2851	-599.3455	29.06039	0.282956	0.0922629	0.0181238	0.0234555	0.103799	0.0701634	0.0239131	0.263126	0.0903369	0.0789742	0.0372798	0.0208484	0.0266979	0.0143529	0.0302546	0.0354852	0.0625215	0.0176831	0.0459955	0.0791598	0.110042	0.0093213	0.01626	0.0118189	0.301464	0.158318	0.232779	0.104243	0.013049	0.8002032	1.199797	0.165866	0.416364	0.760821	1.31437	2.40174	6.02897	1.299049	1.499365	0.119155	0.0388527	0.00763209	0.00987732	0.0437105	0.0295464	0.01007	0.110805	0.0380417	0.0332567	0.0156988	0.00877946	0.0112427	0.00604412	0.0127405	0.0149431	0.0263283	0.00744652	0.0193691	0.0333349	0.0463396	0.00392528	0.00684724	0.00497703	0.126949	0.0666691	0.0980251	0.0438976	0.00549504	0.458766	0.541234	0.4587665	2.374684
6336	-572.3896	-601.7592	29.36961	0.237024	0.048537	0.0662167	0.0449279	0.173086	0.201669	0.0779514	0.130272	0.168749	0.161921	0.0450102	0.0143837	0.0428269	0.044664	0.0192099	0.0251528	0.0199174	0.000728591	0.0608835	0.130506	0.0461366	0.0188676	0.24251	0.0088962	0.0178407	0.0581061	0.0455832	0.123052	0.00450789	0.7795469	1.220453	0.220852	0.478758	0.794698	1.25834	2.08874	4.52792	1.092025	1.565593	0.103997	0.0212962	0.0290534	0.0197127	0.0759436	0.0884846	0.0342021	0.0571584	0.0740407	0.0710447	0.0197488	0.00631105	0.0187908	0.0195969	0.00842858	0.0110361	0.00873901	0.000319678	0.0267134	0.0572613	0.020243	0.0082784	0.106405	0.00390332	0.00782782	0.0254948	0.0200002	0.0539907	0.00197789	0.618553	0.381447	0.6185529	2.279137
6372	-570.3429	-599.1637	28.82078	0.305098	0.0443009	0.024822	0.0330724	0.0774537	0.141388	0.185059	0.0607839	0.241081	0.0730346	0.054564	0.0109561	0.0286095	0.0288586	0.0466826	0.0128157	0.155726	0.0688942	0.0262702	0.0655483	0.0960233	0.00814886	0.00955086	0.0129496	0.184151	0.0310097	0.147689	0.305721	0.0441718	0.739841	1.260159	0.201634	0.457967	0.783766	1.27589	2.18356	4.95947	1.157849	1.703284	0.120858	0.0175488	0.00983271	0.0131009	0.0306816	0.0560079	0.073307	0.0240782	0.095499	0.0289311	0.0216144	0.00434003	0.0113331	0.0114317	0.0184923	0.00507667	0.0616876	0.027291	0.0104064	0.0259655	0.0380376	0.003228	0.00378337	0.00512969	0.0729474	0.0122838	0.0585038	0.121105	0.0174977	0.506667	0.493333	0.5066669	2.524433
6408	-580.911	-606.9722	26.06121	0.585115	0.046129	0.0309112	0.014123	0.273887	0.0912418	0.320544	0.0328387	0.0593611	0.028131	0.150333	0.00362929	0.0327954	0.0627757	0.124425	0.0297178	0.222391	0.0267104	0.175663	0.0585788	0.22383	0.0913769	0.305489	0.0136658	0.0148374	0.197767	0.00604919	0.0264748	0.261046	0.4171782	1.582822	0.168312	0.419348	0.762518	1.31144	2.38466	5.94135	1.288463	3.794115	0.166707	0.0131428	0.00880702	0.00402383	0.078034	0.025996	0.0913272	0.00935618	0.0169128	0.0080149	0.042832	0.00103403	0.00934386	0.0178856	0.0354503	0.00846701	0.0633621	0.00761015	0.0500487	0.0166899	0.0637722	0.0260345	0.087038	0.00389357	0.00422737	0.0563466	0.0017235	0.00754303	0.0743756	0.526745	0.473255	0.5267449	3.509836
6444	-563.4055	-592.8143	29.4088	0.572744	0.0238997	0.0298501	0.0148362	0.039069	0.0808327	0.0283574	0.0964708	0.148492	0.0427672	0.0440214	0.00144206	0.0203925	0.000572487	0.0144633	0.00171008	0.0035068	0.0161928	0.00773359	0.0249286	0.0530008	0.0246187	0.0523221	0.00381393	0.0341661	0.0173444	0.334463	0.000240315	0.108551	0.7201684	1.279832	0.113562	0.346127	0.718208	1.39236	2.88911	8.80572	1.572966	1.777128	0.311138	0.0129833	0.0162158	0.00805962	0.0212239	0.0439117	0.0154049	0.0524069	0.0806669	0.0232329	0.0239143	0.000783385	0.0110781	0.000310999	0.00785704	0.000928987	0.00190504	0.00879659	0.00420121	0.0135422	0.0287922	0.0133739	0.0284235	0.00207188	0.0185605	0.00942219	0.181694	0.000130549	0.0589692	0.512686	0.487314	0.5126857	1.840802
6480	-575.8505	-602.0206	26.17006	0.806326	0.162921	0.0834962	0.040496	0.315996	0.26079	0.047012	0.0603223	0.298327	0.0327194	0.128492	0.0167459	0.0237181	0.00403082	0.0569821	0.0106788	0.117096	0.0622229	0.0189408	0.124887	0.0913549	0.0751662	0.087573	0.140592	0.101834	0.00430718	0.282026	0.035077	0.511239	0.5409663	1.459034	0.345667	0.595665	0.850756	1.17543	1.6788	2.89296	0.7681013	2.697088	0.201513	0.0407164	0.0208669	0.0101205	0.0789718	0.0651752	0.011749	0.0150754	0.0745563	0.00817704	0.0321121	0.00418505	0.00592749	0.00100736	0.0142407	0.00266879	0.0292641	0.0155504	0.00473358	0.0312111	0.0228309	0.0187851	0.0218858	0.0351359	0.0254498	0.00107643	0.0704824	0.00876624	0.127766	0.51038	0.48962	0.51038	4.001371
6516	-571.5948	-599.7905	28.19579	0.662166	0.0472926	0.0917061	0.0341768	0.206791	0.170469	0.0808816	0.0540934	0.2473	0.00552058	0.0928605	0.00679374	0.0330679	0.0143863	0.0784464	0.0165056	0.128892	0.00614459	0.0171747	0.0676602	0.081896	0.0365009	0.105997	0.0101759	0.0186042	0.00306424	0.120192	0.0179085	0.2338	0.5666192	1.433381	0.235137	0.493618	0.802313	1.2464	2.02586	4.25285	1.046706	2.529707	0.246115	0.0175778	0.0340856	0.0127029	0.0768605	0.0633605	0.0300623	0.0201056	0.0919172	0.0020519	0.0345146	0.00252512	0.0122908	0.00534715	0.0291572	0.00613484	0.0479071	0.00228384	0.00638354	0.0251481	0.0304393	0.0135668	0.0393972	0.00378219	0.00691484	0.00113892	0.0446734	0.00665627	0.0868993	0.663829	0.336171	0.6638289	2.690468
6552	-572.3598	-601.3544	28.99456	0.180034	0.0312501	0.024361	0.00458364	0.00770712	0.0400862	0.0264022	0.088251	0.0561635	0.0538025	0.0222397	0.000733509	0.0272401	0.0128312	0.012181	0.0171082	0.00778116	0.0104463	0.00148525	0.110478	0.0021429	0.00882157	0.00588902	0.0200917	7.12872e-05	0.00879277	0.0253281	0.00643051	0.0474991	0.3332154	1.666785	0.0752958	0.283268	0.674677	1.48219	3.53022	13.281	1.870096	5.002123	0.209285	0.0363275	0.0283191	0.00532838	0.00895935	0.0465993	0.0306919	0.10259	0.0652888	0.0625442	0.0258532	0.000852687	0.0316659	0.014916	0.0141602	0.0198878	0.00904542	0.0121436	0.00172657	0.128428	0.00249107	0.0102549	0.00684585	0.0233561	8.28697e-05	0.0102214	0.0294433	0.00747532	0.0552166	0.48854	0.51146	0.4885405	0.8602321
6588	-569.5319	-599.325	29.79306	0.283676	0.0691247	0.00754932	0.0110648	0.0340626	0.0677532	0.0782827	0.0809817	0.103815	0.0288516	0.0527659	0.00884425	0.00814992	0.0212604	0.0130794	0.0291008	0.000638975	0.00814293	0.0606307	0.211101	0.00050869	0.00446236	0.00306819	0.0368539	0.000564725	0.0286438	0.0254445	0.00349543	0.0203162	0.528928	1.471072	0.147814	0.393612	0.747599	1.33762	2.54057	6.76526	1.382364	2.781233	0.217838	0.0530817	0.00579721	0.00849681	0.0261571	0.0520284	0.0601142	0.0621867	0.0797209	0.0221555	0.0405195	0.0067916	0.00625842	0.0163261	0.0100438	0.0223468	0.000490676	0.00625305	0.046559	0.162107	0.000390629	0.00342669	0.0023561	0.0283006	0.000433658	0.0219959	0.0195391	0.00268418	0.015601	0.713624	0.286376	0.7136236	1.302234
6624	-571.2916	-600.1295	28.83792	0.444319	0.0459836	0.0404875	0.0565138	0.00651125	0.0375936	0.084221	0.0888036	0.192579	0.0973766	0.0535884	0.0178578	0.0142659	0.0241086	0.0313485	0.00985398	0.0124603	0.0102728	0.0525821	0.0413553	0.0727834	0.00657114	0.116082	0.00126583	0.0126463	0.0487839	0.00683217	0.00359764	0.352047	0.6842402	1.31576	0.0781343	0.288427	0.678487	1.47387	3.46708	12.7985	1.843338	1.92295	0.224099	0.0231925	0.0204205	0.0285035	0.00328405	0.0189609	0.0424781	0.0447894	0.0971302	0.0491133	0.0270281	0.00900686	0.00719519	0.0121595	0.0158111	0.00497	0.00628455	0.00518126	0.0265205	0.0208582	0.0367094	0.00331425	0.0585476	0.000638438	0.00637833	0.0246049	0.0034459	0.00181452	0.17756	0.721706	0.278294	0.7217059	1.982693
6660	-571.3782	-599.1696	27.79136	0.666472	0.0122347	0.0702612	0.00188539	0.0561833	0.272073	0.086002	0.0721179	0.245222	0.110996	0.0380546	0.00531165	0.0440771	0.0165173	0.0306288	0.0172807	0.0369746	0.0790277	0.0225082	0.113588	0.0417664	0.0399949	0.0385925	0.00673982	0.0266493	0.0651774	0.0398487	0.0525559	0.480976	0.5019874	1.498013	0.223966	0.482039	0.796393	1.25566	2.07452	4.46496	1.081899	2.984164	0.238903	0.00438563	0.0251858	0.000675836	0.0201394	0.0975272	0.0308282	0.0258513	0.0879021	0.0397875	0.013641	0.00190401	0.0157998	0.00592079	0.0109792	0.00619443	0.0132539	0.0283282	0.00806827	0.0407166	0.0149716	0.0143365	0.0138338	0.00241595	0.00955269	0.0233634	0.0142841	0.0188391	0.17241	0.441993	0.558007	0.4419928	2.789718
6696	-578.8922	-606.3535	27.46131	0.579233	0.15727	0.118225	0.119577	0.0687023	0.101237	0.257352	0.307456	0.144093	0.199481	0.18804	0.012459	0.0358109	0.0203844	0.0645878	0.0502405	0.0486604	0.227797	0.0526178	0.117343	0.0289145	0.00614251	0.0233162	0.00942532	0.0197894	0.0342775	0.0181658	0.159521	0.284252	0.7301497	1.26985	0.269757	0.527818	0.819257	1.22062	1.89459	3.70704	0.9473894	1.739164	0.167681	0.0455277	0.0342247	0.0346162	0.0198885	0.029307	0.0745003	0.089005	0.0417132	0.0577473	0.0544352	0.00360673	0.0103668	0.00590105	0.0186974	0.014544	0.0140866	0.0659446	0.0152322	0.0339695	0.00837042	0.00177818	0.00674976	0.00272852	0.0057288	0.00992293	0.00525877	0.0461796	0.0822877	0.708212	0.291788	0.7082124	3.454373
6732	-565.3362	-593.7658	28.4296	0.514291	0.0765466	0.0365409	0.0587118	0.104331	0.138834	0.101026	0.17928	0.264858	0.0810858	0.0484542	0.0297764	0.0483124	0.0486749	0.0288808	0.00554905	0.0680989	0.352954	0.029667	0.0793249	0.0868726	0.013476	0.0127475	0.00626205	0.00190855	0.0967283	0.0124838	0.015064	0.0867481	0.7323349	1.267665	0.151487	0.398351	0.750396	1.33263	2.51035	6.60124	1.364617	1.730991	0.195735	0.029133	0.0139072	0.0223452	0.0397073	0.0528389	0.0384495	0.0682324	0.100803	0.0308606	0.0184413	0.0113326	0.0183873	0.0185253	0.0109918	0.00211192	0.0259179	0.134331	0.011291	0.0301904	0.033063	0.00512884	0.00485159	0.00238328	0.00072638	0.036814	0.00475123	0.00573324	0.0330156	0.439412	0.560588	0.4394116	2.627487
6768	-565.2179	-594.3039	29.086	0.411931	0.0731432	0.0318323	0.0351692	0.103627	0.0827683	0.0404493	0.259788	0.270417	0.0415222	0.0708329	0.0292608	0.00954992	0.0507143	0.0176806	0.00531015	0.017047	0.0995251	0.0371192	0.327158	0.03646	0.054396	0.0370801	0.0841726	0.0133778	0.0474494	0.0384867	0.00980297	0.0148959	0.727188	1.272812	0.207415	0.464324	0.787144	1.27042	2.15367	4.82125	1.137412	1.750321	0.175218	0.031112	0.0135401	0.0149595	0.0440784	0.035206	0.0172054	0.110503	0.115024	0.0176618	0.0301293	0.0124463	0.00406212	0.0215717	0.00752057	0.00225871	0.00725106	0.0423337	0.0157889	0.139159	0.0155085	0.0231377	0.0157723	0.0358034	0.00569036	0.0201829	0.0163706	0.00416976	0.00633606	0.633788	0.366212	0.6337876	2.350967
6804	-569.0484	-598.8037	29.75531	0.0879012	0.0135106	0.00718149	0.00906532	0.0032513	0.0116715	0.0351159	0.0132538	0.0439554	0.00437931	0.0121125	0.00221791	0.00170148	0.00455098	0.00923156	0.000835009	0.00337507	0.0132112	0.00304435	0.0412335	0.00753652	0.0155486	0.0142298	0.00626458	0.00123784	0.0324874	0.00531749	0.00524399	0.0056196	0.6496546	1.350345	0.0358923	0.197365	0.60275	1.65906	5.06675	27.8611	2.405818	2.078559	0.212176	0.0326117	0.0173346	0.0218818	0.00784797	0.0281725	0.0847625	0.0319921	0.106099	0.0105708	0.0292372	0.00535359	0.00410702	0.0109851	0.0222831	0.00201554	0.00814673	0.0318892	0.00734843	0.0995293	0.0181916	0.0375312	0.0343478	0.0151214	0.00298788	0.078418	0.0128353	0.0126579	0.0135646	0.71887	0.28113	0.7188704	0.4142853
6840	-564.776	-595.0293	30.25334	0.144642	0.00729405	0.0177746	0.00656717	0.0228491	0.00239811	0.00732676	0.0407358	0.0822508	0.0415495	0.0170086	0.00671395	0.0067114	0.0120549	0.00547343	0.00439487	0.00839854	0.0207419	0.00581643	0.0331355	0.0423373	0.039357	0.0208635	0.00597581	0.00631234	0.00654497	0.00611105	0.0279933	0.00507142	0.7018426	1.298157	0.0611096	0.255848	0.653584	1.53003	3.90857	16.364	2.021039	1.849642	0.221029	0.0111461	0.0271615	0.0100353	0.0349158	0.00366457	0.0111961	0.0622487	0.125688	0.0634921	0.0259909	0.0102596	0.0102557	0.0184211	0.008364	0.00671583	0.0128339	0.0316959	0.00888814	0.0506346	0.064696	0.0601418	0.0318817	0.00913168	0.00964593	0.0100014	0.00933835	0.0427768	0.00774968	0.545038	0.454962	0.5450382	0.654404
6876	-573.2339	-601.6699	28.43601	0.643036	0.0182565	0.0835308	0.0334859	0.0987542	0.107443	0.0548869	0.109093	0.198369	0.137911	0.0866001	0.00605648	0.0757614	0.0672522	0.092289	0.00235152	0.0219708	0.082165	0.0439269	0.0368193	0.18166	0.0384694	0.184105	0.0433766	0.0379127	0.131058	0.0294216	0.107132	0.00561819	0.766501	1.233499	0.183309	0.437172	0.772485	1.29452	2.28743	5.45528	1.226747	1.609259	0.233093	0.00661775	0.0302789	0.0121382	0.0357972	0.0389469	0.0198958	0.039545	0.0719065	0.0499909	0.0313915	0.0021954	0.0274626	0.0243781	0.0334536	0.000852397	0.00796414	0.0297838	0.015923	0.0133465	0.0658495	0.0139447	0.066736	0.0157235	0.0137429	0.047507	0.010665	0.038834	0.00203653	0.767219	0.232781	0.7672185	2.758713
6912	-570.0959	-600.3905	30.29455	0.203949	0.0172048	0.07535	0.103093	0.0588527	0.0339205	0.0174193	0.0657476	0.130942	0.0530833	0.0325507	0.0246996	0.0210573	0.0100787	0.0123141	0.00225053	0.00983719	0.0314568	0.0067286	0.153241	0.0652018	0.0238239	0.0438063	0.0124826	0.0233817	0.0234236	0.00674309	0.02696	0.0393912	0.7335782	1.266422	0.140687	0.384239	0.741999	1.34771	2.60255	7.10796	1.418094	1.726362	0.153462	0.0129458	0.0566971	0.0775725	0.0442837	0.0255235	0.0131072	0.0494718	0.0985272	0.0399426	0.0244928	0.0185853	0.0158446	0.00758369	0.00926572	0.00169341	0.007402	0.0236697	0.00506294	0.115306	0.0490612	0.0179263	0.0329621	0.00939256	0.0175936	0.0176251	0.00507385	0.0202861	0.0296399	0.623693	0.376307	0.6236929	1.328991
6948	-567.5228	-595.1523	27.62944	0.482888	0.0237567	0.157035	0.0517088	0.0695221	0.151622	0.123964	0.247875	0.369532	0.00885283	0.152951	0.0339688	0.0591551	0.0384322	0.0335339	0.00310186	0.0305858	0.0987446	0.0305889	0.194431	0.0564622	0.30179	0.293933	0.0531475	0.0423452	0.044809	0.0735641	0.186574	0.0985642	0.7358019	1.264198	0.384072	0.627072	0.864503	1.15673	1.59471	2.60368	0.6919222	1.718123	0.13744	0.00676165	0.0446954	0.0147174	0.0197875	0.0431548	0.0352828	0.0705506	0.105177	0.0025197	0.0435332	0.00966825	0.0168368	0.0109386	0.00954446	0.000882856	0.00870537	0.0281048	0.00870625	0.0553392	0.0160704	0.0858958	0.0836597	0.0151269	0.0120524	0.0127536	0.0209379	0.0531031	0.0280535	0.644004	0.355996	0.6440037	3.51344
6984	-564.7726	-594.336	29.56336	0.422682	0.00235995	0.0384287	0.0293379	0.048548	0.0200752	0.0586105	0.0776465	0.141899	0.0604044	0.0277209	0.00812513	0.0503807	0.0244153	0.029004	0.00248244	0.00456463	0.0347428	0.0124428	0.185342	0.0323766	0.0224021	0.0479462	0.00522584	0.00288159	0.0141098	0.00887128	0.0381451	0.0755665	0.6182002	1.3818	0.110828	0.342037	0.715549	1.39753	2.92366	9.02297	1.590588	2.235198	0.276853	0.00154574	0.0251704	0.019216	0.0317985	0.0131491	0.0383894	0.0508578	0.0929429	0.0395643	0.0181569	0.00532189	0.0329989	0.0159918	0.0189974	0.00162598	0.00298979	0.0227563	0.00814991	0.121397	0.0212064	0.0146732	0.0314043	0.00342288	0.00188742	0.00924182	0.00581061	0.0249847	0.0494954	0.658853	0.341147	0.6588533	1.526738
7020	-563.6748	-591.2849	27.61004	0.458842	0.00598488	0.100167	0.0838984	0.0356898	0.120542	0.0429298	0.158728	0.3178	0.042638	0.0898419	0.000823981	0.0346099	0.0525258	0.0682521	0.0132293	0.0227777	0.00682487	0.101492	0.475577	0.0159838	0.323261	0.14705	0.0533805	0.0128106	0.0205532	0.0120898	0.0968203	0.0658983	0.5471344	1.452866	0.220294	0.478168	0.794392	1.25882	2.09132	4.5394	1.093854	2.655409	0.153921	0.00200766	0.0336016	0.0281442	0.0119723	0.0404365	0.014401	0.0532461	0.106608	0.0143031	0.0301379	0.000276409	0.0116101	0.0176201	0.0228955	0.00443783	0.00764089	0.00228944	0.034046	0.159535	0.00536184	0.10844	0.0493288	0.0179068	0.00429738	0.00689467	0.00405559	0.0324789	0.0221059	0.583896	0.416104	0.5838961	2.981023
7056	-577.6758	-606.0384	28.36261	0.416956	0.104716	0.0576288	0.0040764	0.0977552	0.0960369	0.0788838	0.259748	0.31086	0.201233	0.0320801	0.00157009	0.0253556	0.0581937	0.0598793	0.0019611	0.0190416	0.0554371	0.227352	0.0382704	0.0893909	0.00755572	0.0524759	0.0642176	0.00340254	0.00954079	0.015654	0.0941496	0.0191875	0.5766344	1.423366	0.186733	0.441136	0.774664	1.29088	2.26687	5.35524	1.213364	2.468402	0.166609	0.0418427	0.0230275	0.00162886	0.0390613	0.0383747	0.0315206	0.103791	0.124214	0.0804093	0.0128187	0.000627379	0.0101317	0.0232532	0.0239267	0.000783621	0.0076087	0.0221517	0.0908461	0.0152922	0.0357191	0.00301914	0.0209685	0.0256602	0.00135959	0.00381234	0.00625507	0.0376206	0.00766699	0.480284	0.519716	0.4802842	2.50261
7092	-570.5291	-598.8877	28.35866	0.298148	0.00841666	0.0403301	0.00557072	0.0251881	0.130352	0.0493699	0.0879804	0.204978	0.0873286	0.0418574	0.00144378	0.0131004	0.0176402	0.0228494	0.0112775	0.00739769	0.00211324	0.0236312	0.0168468	0.172752	0.0172799	0.0684859	0.0151934	0.0134259	0.00881653	0.0293859	0.0248922	0.00807736	0.2698593	1.730141	0.127833	0.366697	0.73126	1.3675	2.72705	7.8227	1.487374	6.411269	0.205036	0.00578811	0.0277349	0.00383097	0.0173218	0.0896427	0.0339515	0.0605038	0.140963	0.0600555	0.0287852	0.000992882	0.00900912	0.0121311	0.0157134	0.00775548	0.00508736	0.00145327	0.0162511	0.0115855	0.118801	0.0118833	0.0470975	0.0104485	0.00923294	0.0060631	0.0202086	0.0171183	0.00555477	0.841204	0.158796	0.8412043	1.45413
7128	-567.3761	-594.7464	27.37031	0.611742	0.0205075	0.0936662	0.112035	0.00497865	0.161223	0.12434	0.162714	0.164927	0.0962542	0.0671817	0.00733597	0.0294993	0.0464747	0.0160138	0.0115913	0.0448818	0.00192439	0.0707282	0.143569	0.348639	0.29873	0.155462	0.0521044	0.0181294	0.0437762	0.0375983	0.0568809	0.105919	0.5953429	1.404657	0.173802	0.425964	0.766251	1.30505	2.34761	5.75366	1.265252	2.359408	0.196776	0.00659653	0.0301291	0.0360378	0.00160146	0.0518598	0.0399959	0.0523392	0.0530511	0.0309616	0.02161	0.00235972	0.00948887	0.0149493	0.00515108	0.00372851	0.0144369	0.000619008	0.0227508	0.0461812	0.112145	0.0960909	0.0500066	0.0167602	0.00583159	0.0140813	0.012094	0.0182966	0.0340705	0.609865	0.390135	0.6098649	3.108827
7164	-562.2402	-591.1402	28.90004	0.442786	0.00096884	0.112123	0.021995	0.0391763	0.138239	0.155145	0.129324	0.369865	0.115898	0.0974136	0.00858009	0.0642402	0.0592699	0.0268783	0.00743553	0.0239263	0.00141401	0.107207	0.0874032	0.294631	0.188297	0.0487433	0.0155287	0.0258138	0.027121	0.0214384	0.0269585	0.0289335	0.8803143	1.119686	0.207669	0.464602	0.787291	1.27018	2.15238	4.81534	1.136525	1.271916	0.164803	0.000360599	0.0417319	0.00818646	0.0145813	0.0514519	0.0577446	0.048134	0.137662	0.0431369	0.036257	0.00319348	0.02391	0.02206	0.010004	0.00276748	0.00890528	0.000526291	0.039902	0.0325312	0.109661	0.0700835	0.0181421	0.00577973	0.00960779	0.0100943	0.00797931	0.0100339	0.0107689	0.621297	0.378703	0.6212968	2.686754
7200	-570.015	-596.2108	26.19575	0.998549	0.103471	0.254261	0.0844426	0.153671	0.156649	0.273508	0.129487	0.154487	0.177238	0.15982	0.0305382	0.0590337	0.0446846	0.0958524	0.00851715	0.0200847	0.16656	0.0776233	0.0165317	0.0516853	0.00898132	0.128409	0.157987	0.0694853	0.0323404	0.0384404	0.0213517	0.909841	0.8970667	1.102933	0.425876	0.659478	0.878201	1.13869	1.51635	2.3481	0.6172164	1.229489	0.217856	0.0225744	0.0554728	0.018423	0.0335268	0.0341765	0.059672	0.0282505	0.0337047	0.0386684	0.0348683	0.00666259	0.0128795	0.00974895	0.0209123	0.00185821	0.00438192	0.0363388	0.0169353	0.00360675	0.0112763	0.00195948	0.0280152	0.0344685	0.0151598	0.00705578	0.00838664	0.00465836	0.198502	0.531575	0.468425	0.531575	4.583532
